custom_id,sec_code,chunk_index,chunk_count,chunk_token_proxy,glm4_tokens,compact_chars
688381_1214310361_tok_chunk_0010,688381,10,10,2468.0,3510,4936
688382_1214083110_tok_chunk_0001,688382,1,18,3968.0,5527,7936
688382_1214083110_tok_chunk_0002,688382,2,18,3995.0,5882,7989
688382_1214083110_tok_chunk_0003,688382,3,18,3894.0,5325,7788
688382_1214083110_tok_chunk_0004,688382,4,18,3950.0,5847,7899
688382_1214083110_tok_chunk_0005,688382,5,18,3825.0,4898,7650
688382_1214083110_tok_chunk_0006,688382,6,18,3645.0,4838,7290
688382_1214083110_tok_chunk_0007,688382,7,18,3973.0,5442,7945
688382_1214083110_tok_chunk_0008,688382,8,18,3983.0,5592,7965
688382_1214083110_tok_chunk_0009,688382,9,18,3857.0,5715,7713
688382_1214083110_tok_chunk_0010,688382,10,18,3977.0,5847,7954
688382_1214083110_tok_chunk_0011,688382,11,18,3993.0,5595,7985
688382_1214083110_tok_chunk_0012,688382,12,18,3917.0,6385,7833
688382_1214083110_tok_chunk_0013,688382,13,18,3969.0,5393,7938
688382_1214083110_tok_chunk_0014,688382,14,18,3703.0,5196,7405
688382_1214083110_tok_chunk_0015,688382,15,18,3907.0,5270,7814
688382_1214083110_tok_chunk_0016,688382,16,18,3988.0,5035,7976
688382_1214083110_tok_chunk_0017,688382,17,18,3983.0,5630,7966
688382_1214083110_tok_chunk_0018,688382,18,18,264.0,326,527
688383_1209777031_tok_chunk_0001,688383,1,12,3994.0,5327,7987
688383_1209777031_tok_chunk_0002,688383,2,12,3931.0,5151,7861
688383_1209777031_tok_chunk_0003,688383,3,12,3993.0,5039,7985
688383_1209777031_tok_chunk_0004,688383,4,12,3839.0,4839,7677
688383_1209777031_tok_chunk_0005,688383,5,12,3990.0,5188,7980
688383_1209777031_tok_chunk_0006,688383,6,12,3997.0,6420,7993
688383_1209777031_tok_chunk_0007,688383,7,12,3484.0,5631,6967
688383_1209777031_tok_chunk_0008,688383,8,12,3758.0,6175,7515
688383_1209777031_tok_chunk_0009,688383,9,12,3666.0,5882,7331
688383_1209777031_tok_chunk_0010,688383,10,12,3811.0,6622,7622
688383_1209777031_tok_chunk_0011,688383,11,12,3847.0,5573,7693
688383_1209777031_tok_chunk_0012,688383,12,12,1743.0,2221,3485
688385_1210591183_tok_chunk_0001,688385,1,16,3987.0,5306,7974
688385_1210591183_tok_chunk_0002,688385,2,16,3918.0,4745,7835
688385_1210591183_tok_chunk_0003,688385,3,16,3804.0,5284,7607
688385_1210591183_tok_chunk_0004,688385,4,16,3973.0,5195,7945
688385_1210591183_tok_chunk_0005,688385,5,16,3923.0,5035,7846
688385_1210591183_tok_chunk_0006,688385,6,16,3868.0,5062,7735
688385_1210591183_tok_chunk_0007,688385,7,16,3978.0,4887,7956
688385_1210591183_tok_chunk_0008,688385,8,16,3950.0,5086,7900
688385_1210591183_tok_chunk_0009,688385,9,16,3839.0,4794,7677
688385_1210591183_tok_chunk_0010,688385,10,16,3941.0,5119,7882
688385_1210591183_tok_chunk_0011,688385,11,16,3937.0,4652,7873
688385_1210591183_tok_chunk_0012,688385,12,16,3995.0,6162,7990
688385_1210591183_tok_chunk_0013,688385,13,16,3574.0,5732,7148
688385_1210591183_tok_chunk_0014,688385,14,16,3985.0,5579,7970
688385_1210591183_tok_chunk_0015,688385,15,16,3999.0,5375,7998
688385_1210591183_tok_chunk_0016,688385,16,16,3543.0,4411,7085
688386_1208539239_tok_chunk_0001,688386,1,12,3847.0,5576,7693
688386_1208539239_tok_chunk_0002,688386,2,12,3975.0,5721,7950
688386_1208539239_tok_chunk_0003,688386,3,12,3985.0,5663,7969
688386_1208539239_tok_chunk_0004,688386,4,12,3746.0,5390,7491
688386_1208539239_tok_chunk_0005,688386,5,12,3956.0,5413,7912
688386_1208539239_tok_chunk_0006,688386,6,12,3762.0,5107,7524
688386_1208539239_tok_chunk_0007,688386,7,12,3884.0,6015,7767
688386_1208539239_tok_chunk_0008,688386,8,12,3851.0,6606,7701
688386_1208539239_tok_chunk_0009,688386,9,12,3797.0,6839,7593
688386_1208539239_tok_chunk_0010,688386,10,12,3837.0,6703,7674
688386_1208539239_tok_chunk_0011,688386,11,12,3818.0,6130,7636
688386_1208539239_tok_chunk_0012,688386,12,12,1089.0,1444,2177
688387_1215652190_tok_chunk_0001,688387,1,17,3998.0,5352,7995
688387_1215652190_tok_chunk_0002,688387,2,17,3964.0,5819,7928
688387_1215652190_tok_chunk_0003,688387,3,17,3994.0,5153,7987
688387_1215652190_tok_chunk_0004,688387,4,17,3987.0,5142,7973
688387_1215652190_tok_chunk_0005,688387,5,17,3913.0,5817,7825
688387_1215652190_tok_chunk_0006,688387,6,17,3975.0,5610,7950
688387_1215652190_tok_chunk_0007,688387,7,17,3991.0,5432,7981
688387_1215652190_tok_chunk_0008,688387,8,17,3995.0,5723,7989
688387_1215652190_tok_chunk_0009,688387,9,17,3934.0,5049,7868
688387_1215652190_tok_chunk_0010,688387,10,17,3989.0,6140,7977
688387_1215652190_tok_chunk_0011,688387,11,17,3735.0,6081,7469
688387_1215652190_tok_chunk_0012,688387,12,17,4000.0,5840,8000
688387_1215652190_tok_chunk_0013,688387,13,17,3975.0,5446,7950
688387_1215652190_tok_chunk_0014,688387,14,17,3954.0,6224,7907
688387_1215652190_tok_chunk_0015,688387,15,17,3879.0,6643,7757
688387_1215652190_tok_chunk_0016,688387,16,17,3493.0,5029,6986
688387_1215652190_tok_chunk_0017,688387,17,17,1393.0,2255,2785
688389_1207048356_tok_chunk_0001,688389,1,14,3986.0,5448,7971
688389_1207048356_tok_chunk_0002,688389,2,14,3930.0,4919,7859
688389_1207048356_tok_chunk_0003,688389,3,14,3991.0,4844,7981
688389_1207048356_tok_chunk_0004,688389,4,14,3999.0,5232,7997
688389_1207048356_tok_chunk_0005,688389,5,14,3999.0,5237,7997
688389_1207048356_tok_chunk_0006,688389,6,14,4000.0,5528,8000
688389_1207048356_tok_chunk_0007,688389,7,14,3986.0,4856,7971
688389_1207048356_tok_chunk_0008,688389,8,14,3729.0,5712,7458
688389_1207048356_tok_chunk_0009,688389,9,14,3995.0,5577,7990
688389_1207048356_tok_chunk_0010,688389,10,14,3965.0,6512,7929
688389_1207048356_tok_chunk_0011,688389,11,14,3989.0,7314,7978
688389_1207048356_tok_chunk_0012,688389,12,14,3994.0,6484,7988
688389_1207048356_tok_chunk_0013,688389,13,14,3991.0,6134,7982
688389_1207048356_tok_chunk_0014,688389,14,14,1040.0,1517,2080
688390_1208345857_tok_chunk_0001,688390,1,14,3999.0,5417,7998
688390_1208345857_tok_chunk_0002,688390,2,14,3944.0,5035,7887
688390_1208345857_tok_chunk_0003,688390,3,14,3940.0,5142,7880
688390_1208345857_tok_chunk_0004,688390,4,14,3939.0,5014,7878
688390_1208345857_tok_chunk_0005,688390,5,14,3966.0,4532,7931
688390_1208345857_tok_chunk_0006,688390,6,14,3975.0,4567,7950
688390_1208345857_tok_chunk_0007,688390,7,14,3976.0,4777,7951
688390_1208345857_tok_chunk_0008,688390,8,14,3986.0,5723,7971
688390_1208345857_tok_chunk_0009,688390,9,14,3996.0,6217,7991
688390_1208345857_tok_chunk_0010,688390,10,14,3564.0,5382,7127
688390_1208345857_tok_chunk_0011,688390,11,14,3942.0,5931,7883
688390_1208345857_tok_chunk_0012,688390,12,14,3791.0,5693,7581
688390_1208345857_tok_chunk_0013,688390,13,14,3928.0,5411,7855
688390_1208345857_tok_chunk_0014,688390,14,14,1954.0,2352,3908
688391_1214548765_tok_chunk_0001,688391,1,13,3934.0,5417,7868
688391_1214548765_tok_chunk_0002,688391,2,13,3842.0,4754,7684
688391_1214548765_tok_chunk_0003,688391,3,13,3959.0,5267,7918
688391_1214548765_tok_chunk_0004,688391,4,13,3967.0,5133,7933
688391_1214548765_tok_chunk_0005,688391,5,13,3999.0,5879,7998
688391_1214548765_tok_chunk_0006,688391,6,13,4000.0,5228,7999
688391_1214548765_tok_chunk_0007,688391,7,13,3990.0,5375,7979
688391_1214548765_tok_chunk_0008,688391,8,13,3999.0,6050,7998
688391_1214548765_tok_chunk_0009,688391,9,13,3836.0,5279,7671
688391_1214548765_tok_chunk_0010,688391,10,13,3966.0,5921,7932
688391_1214548765_tok_chunk_0011,688391,11,13,3511.0,5355,7021
688391_1214548765_tok_chunk_0012,688391,12,13,3995.0,6016,7990
688391_1214548765_tok_chunk_0013,688391,13,13,3572.0,5022,7144
688392_1214636269_tok_chunk_0001,688392,1,12,3986.0,5455,7972
688392_1214636269_tok_chunk_0002,688392,2,12,3968.0,5049,7936
688392_1214636269_tok_chunk_0003,688392,3,12,3984.0,5149,7968
688392_1214636269_tok_chunk_0004,688392,4,12,3876.0,4934,7751
688392_1214636269_tok_chunk_0005,688392,5,12,4000.0,4973,8000
688392_1214636269_tok_chunk_0006,688392,6,12,3988.0,5145,7976
688392_1214636269_tok_chunk_0007,688392,7,12,3974.0,5362,7947
688392_1214636269_tok_chunk_0008,688392,8,12,4000.0,5753,8000
688392_1214636269_tok_chunk_0009,688392,9,12,3921.0,5520,7841
688392_1214636269_tok_chunk_0010,688392,10,12,3954.0,5282,7907
688392_1214636269_tok_chunk_0011,688392,11,12,3987.0,5291,7973
688392_1214636269_tok_chunk_0012,688392,12,12,3946.0,5744,7891
688393_1208170306_tok_chunk_0001,688393,1,17,3977.0,5175,7953
688393_1208170306_tok_chunk_0002,688393,2,17,3578.0,4934,7156
688393_1208170306_tok_chunk_0003,688393,3,17,3998.0,4975,7995
688393_1208170306_tok_chunk_0004,688393,4,17,3999.0,5014,7998
688393_1208170306_tok_chunk_0005,688393,5,17,3935.0,4946,7869
688393_1208170306_tok_chunk_0006,688393,6,17,3649.0,4698,7298
688393_1208170306_tok_chunk_0007,688393,7,17,3940.0,5497,7879
688393_1208170306_tok_chunk_0008,688393,8,17,3851.0,5196,7701
688393_1208170306_tok_chunk_0009,688393,9,17,3951.0,5693,7902
688393_1208170306_tok_chunk_0010,688393,10,17,3706.0,5654,7412
688393_1208170306_tok_chunk_0011,688393,11,17,3870.0,6194,7740
688393_1208170306_tok_chunk_0012,688393,12,17,3846.0,6639,7692
688393_1208170306_tok_chunk_0013,688393,13,17,3881.0,6022,7762
688393_1208170306_tok_chunk_0014,688393,14,17,3711.0,5372,7421
688393_1208170306_tok_chunk_0015,688393,15,17,4000.0,5115,7999
688393_1208170306_tok_chunk_0016,688393,16,17,3948.0,5346,7896
688393_1208170306_tok_chunk_0017,688393,17,17,1442.0,1967,2883
688395_1209777033_tok_chunk_0001,688395,1,8,3998.0,5482,7996
688395_1209777033_tok_chunk_0002,688395,2,8,3983.0,5065,7966
688395_1209777033_tok_chunk_0003,688395,3,8,3977.0,5333,7953
688395_1209777033_tok_chunk_0004,688395,4,8,3980.0,5352,7959
688395_1209777033_tok_chunk_0005,688395,5,8,3938.0,6225,7875
688395_1209777033_tok_chunk_0006,688395,6,8,3943.0,6181,7885
688395_1209777033_tok_chunk_0007,688395,7,8,3999.0,5672,7998
688395_1209777033_tok_chunk_0008,688395,8,8,2523.0,3524,5045
688396_1207310023_tok_chunk_0001,688396,1,12,3991.0,5357,7981
688396_1207310023_tok_chunk_0002,688396,2,12,3984.0,4863,7968
688396_1207310023_tok_chunk_0003,688396,3,12,3849.0,4889,7698
688396_1207310023_tok_chunk_0004,688396,4,12,3998.0,5128,7996
688396_1207310023_tok_chunk_0005,688396,5,12,3967.0,5211,7934
688396_1207310023_tok_chunk_0006,688396,6,12,3980.0,5635,7959
688396_1207310023_tok_chunk_0007,688396,7,12,3996.0,5365,7991
688396_1207310023_tok_chunk_0008,688396,8,12,3923.0,6383,7845
688396_1207310023_tok_chunk_0009,688396,9,12,3989.0,5413,7977
688396_1207310023_tok_chunk_0010,688396,10,12,3534.0,5356,7068
688396_1207310023_tok_chunk_0011,688396,11,12,3942.0,6312,7884
688396_1207310023_tok_chunk_0012,688396,12,12,1207.0,1436,2414
688398_1207293073_tok_chunk_0001,688398,1,13,3969.0,5213,7937
688398_1207293073_tok_chunk_0002,688398,2,13,3963.0,5331,7926
688398_1207293073_tok_chunk_0003,688398,3,13,3966.0,5431,7932
688398_1207293073_tok_chunk_0004,688398,4,13,3961.0,5476,7922
688398_1207293073_tok_chunk_0005,688398,5,13,3948.0,5335,7895
688398_1207293073_tok_chunk_0006,688398,6,13,3994.0,5258,7987
688398_1207293073_tok_chunk_0007,688398,7,13,3914.0,5249,7828
688398_1207293073_tok_chunk_0008,688398,8,13,3807.0,6020,7613
688398_1207293073_tok_chunk_0009,688398,9,13,3667.0,5557,7333
688398_1207293073_tok_chunk_0010,688398,10,13,3543.0,5064,7085
688398_1207293073_tok_chunk_0011,688398,11,13,3642.0,5894,7284
688398_1207293073_tok_chunk_0012,688398,12,13,3906.0,5383,7812
688398_1207293073_tok_chunk_0013,688398,13,13,389.0,551,778
688399_1207122312_tok_chunk_0001,688399,1,18,3998.0,5410,7996
688399_1207122312_tok_chunk_0002,688399,2,18,3987.0,5414,7973
688399_1207122312_tok_chunk_0003,688399,3,18,3994.0,6342,7988
688399_1207122312_tok_chunk_0004,688399,4,18,3939.0,4910,7877
688399_1207122312_tok_chunk_0005,688399,5,18,3996.0,5294,7992
688399_1207122312_tok_chunk_0006,688399,6,18,3950.0,4852,7900
688399_1207122312_tok_chunk_0007,688399,7,18,3932.0,4909,7863
688399_1207122312_tok_chunk_0008,688399,8,18,3719.0,5945,7438
688399_1207122312_tok_chunk_0009,688399,9,18,3836.0,6312,7671
688399_1207122312_tok_chunk_0010,688399,10,18,3934.0,4977,7867
688399_1207122312_tok_chunk_0011,688399,11,18,3937.0,6046,7873
688399_1207122312_tok_chunk_0012,688399,12,18,3996.0,6400,7991
688399_1207122312_tok_chunk_0013,688399,13,18,3950.0,5828,7899
688399_1207122312_tok_chunk_0014,688399,14,18,3818.0,5902,7635
688399_1207122312_tok_chunk_0015,688399,15,18,3563.0,5249,7125
688399_1207122312_tok_chunk_0016,688399,16,18,3846.0,6180,7692
688399_1207122312_tok_chunk_0017,688399,17,18,3880.0,5547,7759
688399_1207122312_tok_chunk_0018,688399,18,18,3633.0,4831,7265
688400_1213855394_tok_chunk_0001,688400,1,13,3999.0,5685,7998
688400_1213855394_tok_chunk_0002,688400,2,13,3967.0,5184,7934
688400_1213855394_tok_chunk_0003,688400,3,13,3939.0,4733,7878
688400_1213855394_tok_chunk_0004,688400,4,13,3901.0,4887,7802
688400_1213855394_tok_chunk_0005,688400,5,13,3967.0,5124,7933
688400_1213855394_tok_chunk_0006,688400,6,13,3983.0,5959,7965
688400_1213855394_tok_chunk_0007,688400,7,13,3771.0,5109,7541
688400_1213855394_tok_chunk_0008,688400,8,13,3950.0,5710,7899
688400_1213855394_tok_chunk_0009,688400,9,13,3937.0,5557,7873
688400_1213855394_tok_chunk_0010,688400,10,13,3706.0,5621,7411
688400_1213855394_tok_chunk_0011,688400,11,13,3934.0,5945,7868
688400_1213855394_tok_chunk_0012,688400,12,13,3613.0,6033,7226
688400_1213855394_tok_chunk_0013,688400,13,13,3465.0,4868,6929
688401_1214276793_tok_chunk_0001,688401,1,10,3988.0,5469,7976
688401_1214276793_tok_chunk_0002,688401,2,10,3998.0,5415,7995
688401_1214276793_tok_chunk_0003,688401,3,10,3994.0,5217,7987
688401_1214276793_tok_chunk_0004,688401,4,10,3986.0,5510,7972
688401_1214276793_tok_chunk_0005,688401,5,10,3870.0,4995,7740
688401_1214276793_tok_chunk_0006,688401,6,10,3989.0,5931,7978
688401_1214276793_tok_chunk_0007,688401,7,10,3982.0,6618,7964
688401_1214276793_tok_chunk_0008,688401,8,10,3718.0,5934,7435
688401_1214276793_tok_chunk_0009,688401,9,10,3785.0,5248,7570
688401_1214276793_tok_chunk_0010,688401,10,10,996.0,1216,1991
688403_1214276795_tok_chunk_0001,688403,1,8,3987.0,5295,7973
688403_1214276795_tok_chunk_0002,688403,2,8,3971.0,5231,7942
688403_1214276795_tok_chunk_0003,688403,3,8,3888.0,4854,7775
688403_1214276795_tok_chunk_0004,688403,4,8,3987.0,5163,7973
688403_1214276795_tok_chunk_0005,688403,5,8,3977.0,6433,7954
688403_1214276795_tok_chunk_0006,688403,6,8,3685.0,5531,7369
688403_1214276795_tok_chunk_0007,688403,7,8,3984.0,5533,7968
688403_1214276795_tok_chunk_0008,688403,8,8,3789.0,5295,7577
688408_1208228479_tok_chunk_0001,688408,1,12,3843.0,5181,7686
688408_1208228479_tok_chunk_0002,688408,2,12,3929.0,5464,7857
688408_1208228479_tok_chunk_0003,688408,3,12,3825.0,4894,7650
688408_1208228479_tok_chunk_0004,688408,4,12,3643.0,4530,7285
688408_1208228479_tok_chunk_0005,688408,5,12,3935.0,4699,7870
688408_1208228479_tok_chunk_0006,688408,6,12,3961.0,4833,7922
688408_1208228479_tok_chunk_0007,688408,7,12,3927.0,5354,7853
688408_1208228479_tok_chunk_0008,688408,8,12,3980.0,5240,7960
688408_1208228479_tok_chunk_0009,688408,9,12,3896.0,6175,7792
688408_1208228479_tok_chunk_0010,688408,10,12,3656.0,5970,7312
688408_1208228479_tok_chunk_0011,688408,11,12,3961.0,5466,7922
688408_1208228479_tok_chunk_0012,688408,12,12,2922.0,3525,5843
688409_1214696476_tok_chunk_0001,688409,1,6,3994.0,6162,7988
688409_1214696476_tok_chunk_0002,688409,2,6,3987.0,5162,7973
688409_1214696476_tok_chunk_0003,688409,3,6,3964.0,5328,7928
688409_1214696476_tok_chunk_0004,688409,4,6,3999.0,5480,7998
688409_1214696476_tok_chunk_0005,688409,5,6,3991.0,6359,7982
688409_1214696476_tok_chunk_0006,688409,6,6,3218.0,4765,6436
688410_1215409271_tok_chunk_0001,688410,1,11,3946.0,5014,7892
688410_1215409271_tok_chunk_0002,688410,2,11,3997.0,5104,7994
688410_1215409271_tok_chunk_0003,688410,3,11,3895.0,5121,7789
688410_1215409271_tok_chunk_0004,688410,4,11,3932.0,4903,7863
688410_1215409271_tok_chunk_0005,688410,5,11,3948.0,5677,7895
688410_1215409271_tok_chunk_0006,688410,6,11,3983.0,5219,7966
688410_1215409271_tok_chunk_0007,688410,7,11,3937.0,5594,7874
688410_1215409271_tok_chunk_0008,688410,8,11,3880.0,5754,7760
688410_1215409271_tok_chunk_0009,688410,9,11,3949.0,5620,7898
688410_1215409271_tok_chunk_0010,688410,10,11,3979.0,5606,7957
688410_1215409271_tok_chunk_0011,688410,11,11,608.0,713,1216
688416_1214372490_tok_chunk_0001,688416,1,12,3935.0,5405,7870
688416_1214372490_tok_chunk_0002,688416,2,12,3978.0,5181,7956
688416_1214372490_tok_chunk_0003,688416,3,12,4000.0,5023,7999
688416_1214372490_tok_chunk_0004,688416,4,12,3931.0,5204,7862
688416_1214372490_tok_chunk_0005,688416,5,12,3974.0,5412,7948
688416_1214372490_tok_chunk_0006,688416,6,12,3798.0,4730,7595
688416_1214372490_tok_chunk_0007,688416,7,12,3975.0,6066,7950
688416_1214372490_tok_chunk_0008,688416,8,12,3892.0,7002,7784
688416_1214372490_tok_chunk_0009,688416,9,12,3967.0,5320,7934
688416_1214372490_tok_chunk_0010,688416,10,12,3995.0,5886,7989
688416_1214372490_tok_chunk_0011,688416,11,12,4000.0,5039,8000
688416_1214372490_tok_chunk_0012,688416,12,12,134.0,172,268
688418_1208040040_tok_chunk_0001,688418,1,16,3949.0,5456,7897
688418_1208040040_tok_chunk_0002,688418,2,16,3961.0,5171,7922
688418_1208040040_tok_chunk_0003,688418,3,16,3929.0,5137,7858
688418_1208040040_tok_chunk_0004,688418,4,16,3975.0,4814,7950
688418_1208040040_tok_chunk_0005,688418,5,16,3992.0,4651,7983
688418_1208040040_tok_chunk_0006,688418,6,16,3970.0,5283,7939
688418_1208040040_tok_chunk_0007,688418,7,16,3912.0,4970,7823
688418_1208040040_tok_chunk_0008,688418,8,16,3999.0,4852,7998
688418_1208040040_tok_chunk_0009,688418,9,16,3969.0,4877,7938
688418_1208040040_tok_chunk_0010,688418,10,16,3976.0,5605,7952
688418_1208040040_tok_chunk_0011,688418,11,16,3717.0,5403,7433
688418_1208040040_tok_chunk_0012,688418,12,16,3668.0,6638,7335
688418_1208040040_tok_chunk_0013,688418,13,16,3613.0,5402,7225
688418_1208040040_tok_chunk_0014,688418,14,16,3739.0,5254,7478
688418_1208040040_tok_chunk_0015,688418,15,16,3984.0,6091,7968
688418_1208040040_tok_chunk_0016,688418,16,16,964.0,1111,1927
688419_1215002412_tok_chunk_0001,688419,1,12,3963.0,5382,7926
688419_1215002412_tok_chunk_0002,688419,2,12,3913.0,5890,7826
688419_1215002412_tok_chunk_0003,688419,3,12,3981.0,5536,7961
688419_1215002412_tok_chunk_0004,688419,4,12,3960.0,4978,7920
688419_1215002412_tok_chunk_0005,688419,5,12,3908.0,5174,7815
688419_1215002412_tok_chunk_0006,688419,6,12,3944.0,4759,7888
688419_1215002412_tok_chunk_0007,688419,7,12,3871.0,5403,7741
688419_1215002412_tok_chunk_0008,688419,8,12,3950.0,5535,7900
688419_1215002412_tok_chunk_0009,688419,9,12,3875.0,6363,7750
688419_1215002412_tok_chunk_0010,688419,10,12,3994.0,6676,7988
688419_1215002412_tok_chunk_0011,688419,11,12,3985.0,5786,7969
688419_1215002412_tok_chunk_0012,688419,12,12,2308.0,3129,4615
688420_1215276249_tok_chunk_0001,688420,1,12,3973.0,5445,7946
688420_1215276249_tok_chunk_0002,688420,2,12,3765.0,4676,7529
688420_1215276249_tok_chunk_0003,688420,3,12,3962.0,5374,7924
688420_1215276249_tok_chunk_0004,688420,4,12,3980.0,5682,7959
688420_1215276249_tok_chunk_0005,688420,5,12,3931.0,4948,7861
688420_1215276249_tok_chunk_0006,688420,6,12,3960.0,5858,7920
688420_1215276249_tok_chunk_0007,688420,7,12,3959.0,5668,7918
688420_1215276249_tok_chunk_0008,688420,8,12,3995.0,6408,7990
688420_1215276249_tok_chunk_0009,688420,9,12,3569.0,5579,7137
688420_1215276249_tok_chunk_0010,688420,10,12,3766.0,5708,7532
688420_1215276249_tok_chunk_0011,688420,11,12,3982.0,6370,7964
688420_1215276249_tok_chunk_0012,688420,12,12,1859.0,2494,3717
688425_1210239140_tok_chunk_0001,688425,1,20,3992.0,5841,7983
688425_1210239140_tok_chunk_0002,688425,2,20,3988.0,5272,7976
688425_1210239140_tok_chunk_0003,688425,3,20,3989.0,5446,7977
688425_1210239140_tok_chunk_0004,688425,4,20,3960.0,4995,7920
688425_1210239140_tok_chunk_0005,688425,5,20,3588.0,4868,7176
688425_1210239140_tok_chunk_0006,688425,6,20,3984.0,5862,7968
688425_1210239140_tok_chunk_0007,688425,7,20,3955.0,5645,7910
688425_1210239140_tok_chunk_0008,688425,8,20,3891.0,5910,7782
688425_1210239140_tok_chunk_0009,688425,9,20,3985.0,6092,7969
688425_1210239140_tok_chunk_0010,688425,10,20,3959.0,5945,7917
688425_1210239140_tok_chunk_0011,688425,11,20,3930.0,5832,7860
688425_1210239140_tok_chunk_0012,688425,12,20,3784.0,6013,7568
688425_1210239140_tok_chunk_0013,688425,13,20,3956.0,5739,7912
688425_1210239140_tok_chunk_0014,688425,14,20,3992.0,5569,7983
688425_1210239140_tok_chunk_0015,688425,15,20,3561.0,5272,7122
688425_1210239140_tok_chunk_0016,688425,16,20,3945.0,5883,7889
688425_1210239140_tok_chunk_0017,688425,17,20,3460.0,5468,6920
688425_1210239140_tok_chunk_0018,688425,18,20,3995.0,6273,7989
688425_1210239140_tok_chunk_0019,688425,19,20,3335.0,4033,6670
688425_1210239140_tok_chunk_0020,688425,20,20,3975.0,5771,7949
688426_1214842439_tok_chunk_0001,688426,1,13,3887.0,5502,7773
688426_1214842439_tok_chunk_0002,688426,2,13,3953.0,4838,7905
688426_1214842439_tok_chunk_0003,688426,3,13,3853.0,5365,7705
688426_1214842439_tok_chunk_0004,688426,4,13,3986.0,5501,7972
688426_1214842439_tok_chunk_0005,688426,5,13,4000.0,5104,8000
688426_1214842439_tok_chunk_0006,688426,6,13,3953.0,4941,7906
688426_1214842439_tok_chunk_0007,688426,7,13,3950.0,5793,7900
688426_1214842439_tok_chunk_0008,688426,8,13,3969.0,6557,7938
