Stkcd,Accper,StateTypeCode,A001,A002,A001219,code,Accper_dt,fin_year,B001101,B0011,B001201,B002,sec_code,sec_name,listing_year,revenue_target_year,pre_target_year,pre_year_gap,strict_lag1
688599,2019-12-31,A,36283015447.44,23584592481.08,,688599,2019-12-31,2019,23321695860.3,23321695860.3,19253889104.71,702245268.57,688599,天合光能,2020.0,44480390071.81,2019.0,0.0,True
688599,2018-12-31,A,29450384894.82,17408191063.38,,688599,2018-12-31,2018,25054037825.05,25054037825.05,21212248348.3,572744223.14,688599,天合光能,2020.0,44480390071.81,2019.0,1.0,False
688599,2017-12-31,A,36797146673.22,25415653710.66,,688599,2017-12-31,2017,26158576984.19,26158576984.19,21668083498.81,587889604.88,688599,天合光能,2020.0,44480390071.81,2019.0,2.0,False
688600,2019-12-31,A,501030242.16,180261046.42,,688600,2019-12-31,2019,409034032.25,409034032.25,191761702.15,67923900.21,688600,皖仪科技,2020.0,562452406.95,2019.0,0.0,True
688600,2018-12-31,A,413659930.4,174789812.01,,688600,2018-12-31,2018,326467253.03,326467253.03,154606997.16,53632687.41,688600,皖仪科技,2020.0,562452406.95,2019.0,1.0,False
688600,2017-12-31,A,346218509.81,148231078.83,,688600,2017-12-31,2017,283754849.34,283754849.34,138362257.99,49746570.8,688600,皖仪科技,2020.0,562452406.95,2019.0,2.0,False
688601,2020-12-31,A,418627612.46,94319854.74,,688601,2020-12-31,2020,542836665.93,542836665.93,383776764.08,65619182.62,688601,力芯微,2021.0,767517180.06,2020.0,0.0,True
688601,2019-12-31,A,384736227.37,106047652.27,,688601,2019-12-31,2019,474579213.93,474579213.93,351465871.85,40402516.9,688601,力芯微,2021.0,767517180.06,2020.0,1.0,False
688601,2018-12-31,A,331330814.33,83482100.23,,688601,2018-12-31,2018,344343165.72,344343165.72,256918930.69,25381783.59,688601,力芯微,2021.0,767517180.06,2020.0,2.0,False
688602,2022-12-31,A,2538094391.21,691963516.26,,688602,2022-12-31,2022,1238198143.87,1238198143.87,874487297.77,182681989.99,688602,康鹏科技,2023.0,674813318.15,2022.0,0.0,True
688602,2021-12-31,A,2389378726.42,759122739.74,,688602,2021-12-31,2021,1004629176.54,1004629176.54,657696869.17,138289476.57,688602,康鹏科技,2023.0,674813318.15,2022.0,1.0,False
688602,2020-12-31,A,1821037917.44,697600845.43,,688602,2020-12-31,2020,629196239.52,629196239.52,362327106.06,92607779.11,688602,康鹏科技,2023.0,674813318.15,2022.0,2.0,False
688603,2022-12-31,A,391231615.99,64746151.66,,688603,2022-12-31,2022,374363998.77,374363998.77,256502477.52,54639908.71,688603,天承科技,2023.0,380670972.91,2022.0,0.0,True
688603,2021-12-31,A,337063551.12,72588551.21,,688603,2021-12-31,2021,375498439.73,375498439.73,268018831.04,44980657.38,688603,天承科技,2023.0,380670972.91,2022.0,1.0,False
688603,2020-12-31,A,221406039.67,35625882.14,,688603,2020-12-31,2020,257248862.75,257248862.75,173642600.55,38780086.49,688603,天承科技,2023.0,380670972.91,2022.0,2.0,False
688606,2019-12-31,A,332504824.07,39301520.16,,688606,2019-12-31,2019,241335531.91,241335531.91,91018250.23,78419418.13,688606,奥泰生物,2021.0,3388568140.41,2020.0,1.0,False
688606,2018-12-31,A,254562428.36,39467374.82,,688606,2018-12-31,2018,184189597.81,184189597.81,68347107.98,56425304.68,688606,奥泰生物,2021.0,3388568140.41,2020.0,2.0,False
688606,2017-12-31,A,190579017.73,51966659.46,,688606,2017-12-31,2017,129720267.67,129720267.67,47796254.19,34238110.42,688606,奥泰生物,2021.0,3388568140.41,2020.0,3.0,False
688607,2019-12-31,A,383056434.9,89441553.15,,688607,2019-12-31,2019,234546235.56,234546235.56,131053538.35,48181036.02,688607,康众医疗,2021.0,204571186.09,2020.0,1.0,False
688607,2018-12-31,A,295738958.68,50530940.02,,688607,2018-12-31,2018,212747574.35,212747574.35,114703321.84,49285156.92,688607,康众医疗,2021.0,204571186.09,2020.0,2.0,False
688607,2017-12-31,A,255532171.13,61442154.96,,688607,2017-12-31,2017,198022617.51,198022617.51,114496858.38,21586520.02,688607,康众医疗,2021.0,204571186.09,2020.0,3.0,False
688608,2019-12-31,A,630859851.48,108806504.56,,688608,2019-12-31,2019,648841600.25,648841600.25,404321344.3,67378816.54,688608,恒玄科技,2020.0,1765338241.71,2019.0,0.0,True
688608,2018-12-31,A,215745562.32,101672663.52,,688608,2018-12-31,2018,329955558.5,329955558.5,210546728.43,1770438.92,688608,恒玄科技,2020.0,1765338241.71,2019.0,1.0,False
688608,2017-12-31,A,108933570.72,55767857.42,,688608,2017-12-31,2017,84565695.7,84565695.7,51400064.21,-143596024.72,688608,恒玄科技,2020.0,1765338241.71,2019.0,2.0,False
688609,2019-12-31,A,2352342718.79,1635593807.69,,688609,2019-12-31,2019,2436528866.71,2436528866.71,1885539499.35,122256091.51,688609,九联科技,2021.0,2402746041.22,2020.0,1.0,False
688609,2018-12-31,A,2656949113.21,2064428867.53,,688609,2018-12-31,2018,3061664100.54,3061664100.54,2669390050.68,47678832.97,688609,九联科技,2021.0,2402746041.22,2020.0,2.0,False
688609,2017-12-31,A,2325595209.37,1781185196.66,,688609,2017-12-31,2017,2413540738.55,2413540738.55,2116312301.26,13210389.65,688609,九联科技,2021.0,2402746041.22,2020.0,3.0,False
688610,2022-12-31,A,471807570.36,128255835.05,,688610,2022-12-31,2022,262666026.24,262666026.24,143461847.27,70322216.15,688610,埃科光电,2023.0,248260265.64,2022.0,0.0,True
688610,2021-12-31,A,357640462.19,86057374.84,,688610,2021-12-31,2021,164483500.35,164483500.35,82658297.86,44076396.14,688610,埃科光电,2023.0,248260265.64,2022.0,1.0,False
688610,2020-12-31,A,68905926.59,37219381.7,,688610,2020-12-31,2020,68563763.4,68563763.4,35309286.79,-27301116.22,688610,埃科光电,2023.0,248260265.64,2022.0,2.0,False
688611,2020-12-31,A,427144198.53,81544052.13,,688611,2020-12-31,2020,237117305.28,237117305.28,74594332.75,105805295.27,688611,杭州柯林,2021.0,190010889.73,2020.0,0.0,True
688611,2019-12-31,A,346611806.72,106816955.59,,688611,2019-12-31,2019,200615378.52,200615378.52,53799184.09,89503611.07,688611,杭州柯林,2021.0,190010889.73,2020.0,1.0,False
688611,2018-12-31,A,298023780.51,147732540.45,,688611,2018-12-31,2018,162329941.87,162329941.87,47317826.81,69259680.17,688611,杭州柯林,2021.0,190010889.73,2020.0,2.0,False
688612,2022-12-31,A,4058399007.97,3009861263.97,,688612,2022-12-31,2022,3832765501.06,3832765501.06,3075501010.74,293819229.29,688612,威迈斯,2023.0,6372419581.56,2022.0,0.0,True
688612,2021-12-31,A,2320838286.03,1587083775.08,,688612,2021-12-31,2021,1695103208.69,1695103208.69,1324052691.25,71370904.29,688612,威迈斯,2023.0,6372419581.56,2022.0,1.0,False
688612,2020-12-31,A,1090880844.02,688601912.75,,688612,2020-12-31,2020,657223226.8,657223226.8,485758374.19,5511209.42,688612,威迈斯,2023.0,6372419581.56,2022.0,2.0,False
688613,2020-12-31,A,804931307.11,153246510.15,,688613,2020-12-31,2020,183760228.07,183760228.07,29758935.88,87115108.74,688613,奥精医疗,2021.0,245305139.72,2020.0,0.0,True
688613,2019-12-31,A,716079822.52,152322221.21,,688613,2019-12-31,2019,168590954.34,168590954.34,28854599.73,64196623.41,688613,奥精医疗,2021.0,245305139.72,2020.0,1.0,False
688613,2018-12-31,A,525099047.79,73399607.1,,688613,2018-12-31,2018,123688093.02,123688093.02,20805757.04,27506060.13,688613,奥精医疗,2021.0,245305139.72,2020.0,2.0,False
688616,2019-12-31,A,640483291.64,242466429.97,,688616,2019-12-31,2019,425134549.91,425134549.91,300613947.63,62181985.59,688616,西力科技,2021.0,542342572.11,2020.0,1.0,False
688616,2018-12-31,A,593351678.39,246266802.31,,688616,2018-12-31,2018,358621732.15,358621732.15,267119273.74,30034126.67,688616,西力科技,2021.0,542342572.11,2020.0,2.0,False
688616,2017-12-31,A,516039667.47,189551338.06,,688616,2017-12-31,2017,317197730.03,317197730.03,244720124.27,17094966.7,688616,西力科技,2021.0,542342572.11,2020.0,3.0,False
688617,2019-12-31,A,561030054.42,215129832.7,,688617,2019-12-31,2019,403963580.32,403963580.32,117890531.52,78075293.91,688617,惠泰医疗,2021.0,1216017969.28,2020.0,1.0,False
688617,2018-12-31,A,325821064.71,55121916.9,,688617,2018-12-31,2018,241772809.86,241772809.86,75484684.45,16674769.22,688617,惠泰医疗,2021.0,1216017969.28,2020.0,2.0,False
688617,2017-12-31,A,252741970.33,38308058.94,,688617,2017-12-31,2017,153173915.77,153173915.77,47768115.13,27081411.25,688617,惠泰医疗,2021.0,1216017969.28,2020.0,3.0,False
688618,2019-12-31,A,267978244.7,44062196.42,,688618,2019-12-31,2019,172467827.82,172467827.82,57790619.69,57989273.63,688618,三旺通信,2020.0,253851727.43,2019.0,0.0,True
688618,2018-12-31,A,159119131.55,38638014.9,,688618,2018-12-31,2018,147001118.23,147001118.23,50991309.62,51379607.7,688618,三旺通信,2020.0,253851727.43,2019.0,1.0,False
688618,2017-12-31,A,141949969.33,32848460.38,,688618,2017-12-31,2017,112503728.31,112503728.31,37332535.67,27549269.41,688618,三旺通信,2020.0,253851727.43,2019.0,2.0,False
688619,2019-12-31,A,948116403.71,468107789.85,,688619,2019-12-31,2019,507338760.39,507338760.39,300422711.96,101829110.72,688619,罗普特,2021.0,169205441.81,2020.0,1.0,False
688619,2018-12-31,A,491383749.95,194963643.11,,688619,2018-12-31,2018,364452545.87,364452545.87,231551418.97,54390021.66,688619,罗普特,2021.0,169205441.81,2020.0,2.0,False
688619,2017-12-31,A,373544758.46,134396786.78,,688619,2017-12-31,2017,195666204.2,195666204.2,107758203.24,35106457.44,688619,罗普特,2021.0,169205441.81,2020.0,3.0,False
688620,2022-12-31,A,787017390.75,207344006.37,,688620,2022-12-31,2022,508898248.67,508898248.67,356002319.97,39842614.8,688620,安凯微,2023.0,527091911.98,2022.0,0.0,True
688620,2021-12-31,A,743692476.33,203861706.75,,688620,2021-12-31,2021,514812456.16,514812456.16,344954749.69,59243848.94,688620,安凯微,2023.0,527091911.98,2022.0,1.0,False
688620,2020-12-31,A,661021478.65,180325783.68,,688620,2020-12-31,2020,270005561.74,270005561.74,187659486.38,13618348.54,688620,安凯微,2023.0,527091911.98,2022.0,2.0,False
688621,2020-12-31,A,384855194.54,191936883.15,,688621,2020-12-31,2020,347356373.65,347356373.65,175023473.68,74162634.44,688621,阳光诺和,2021.0,676606392.42,2020.0,0.0,True
688621,2019-12-31,A,285514631.81,166758954.86,,688621,2019-12-31,2019,233525568.81,233525568.81,126355819.45,47933079.72,688621,阳光诺和,2021.0,676606392.42,2020.0,1.0,False
688621,2018-12-31,A,201497904.66,127675307.43,,688621,2018-12-31,2018,134795900.6,134795900.6,77662322.56,20160837.09,688621,阳光诺和,2021.0,676606392.42,2020.0,2.0,False
688622,2020-12-31,A,549979328.9,303454522.08,,688622,2020-12-31,2020,312272106.42,312272106.42,110937422.81,65265260.14,688622,禾信仪器,2021.0,280256751.73,2020.0,0.0,True
688622,2019-12-31,A,354624320.31,177764225.2,,688622,2019-12-31,2019,219837151.06,219837151.06,71973630.92,45328566.86,688622,禾信仪器,2021.0,280256751.73,2020.0,1.0,False
688622,2018-12-31,A,231229190.01,100918014.18,,688622,2018-12-31,2018,124725650.62,124725650.62,39638612.21,18972525.08,688622,禾信仪器,2021.0,280256751.73,2020.0,2.0,False
688623,2022-12-31,A,877874694.43,499243833.42,,688623,2022-12-31,2022,371750467.1,371750467.1,209423655.02,96480650.34,688623,双元科技,2023.0,386233327.78,2022.0,0.0,True
688623,2021-12-31,A,606959022.27,318155261.6,,688623,2021-12-31,2021,261760608.89,261760608.89,146173810.54,57136382.49,688623,双元科技,2023.0,386233327.78,2022.0,1.0,False
688623,2020-12-31,A,354787991.81,220349154.56,,688623,2020-12-31,2020,165152756.06,165152756.06,86364930.78,41624833.37,688623,双元科技,2023.0,386233327.78,2022.0,2.0,False
688625,2020-12-31,A,408625864.39,101032868.5,,688625,2020-12-31,2020,460262670.99,460262670.99,257519196.22,116528433.31,688625,呈和科技,2021.0,694903827.36,2020.0,0.0,True
688625,2019-12-31,A,357071455.82,127125580.16,,688625,2019-12-31,2019,392132616.64,392132616.64,218960036.73,89276918.34,688625,呈和科技,2021.0,694903827.36,2020.0,1.0,False
688625,2018-12-31,A,281637149.87,123583675.65,,688625,2018-12-31,2018,304360063.24,304360063.24,172112344.15,55642884.7,688625,呈和科技,2021.0,694903827.36,2020.0,2.0,False
688626,2019-12-31,A,724069294.7,176792813.55,,688626,2019-12-31,2019,427414971.16,427414971.16,143594501.86,128894447.58,688626,翔宇医疗,2021.0,488529430.63,2020.0,1.0,False
688626,2018-12-31,A,561491594.65,146681000.4,,688626,2018-12-31,2018,358857506.56,358857506.56,130769608.23,80327299.97,688626,翔宇医疗,2021.0,488529430.63,2020.0,2.0,False
688626,2017-12-31,A,401673218.56,302586273.88,,688626,2017-12-31,2017,289135947.56,289135947.56,116847568.78,64474209.37,688626,翔宇医疗,2021.0,488529430.63,2020.0,3.0,False
688627,2022-12-31,A,961971844.58,353776658.14,,688627,2022-12-31,2022,504584397.07,504584397.07,318995002.05,64187100.82,688627,精智达,2023.0,803129707.64,2022.0,0.0,True
688627,2021-12-31,A,801979674.25,264596142.59,,688627,2021-12-31,2021,458313601.49,458313601.49,280346811.38,67419682.24,688627,精智达,2023.0,803129707.64,2022.0,1.0,False
688627,2020-12-31,A,702291899.75,298472811.78,,688627,2020-12-31,2020,284675248.73,284675248.73,173449117.7,28612704.76,688627,精智达,2023.0,803129707.64,2022.0,2.0,False
688628,2019-12-31,A,435174664.93,168187818.1,,688628,2019-12-31,2019,540037027.76,540037027.76,358336373.48,53267828.64,688628,优利德,2021.0,891421315.4,2020.0,1.0,False
688628,2018-12-31,A,369658739.6,202919961.39,,688628,2018-12-31,2018,464239661.95,464239661.95,321728458.72,32089661.63,688628,优利德,2021.0,891421315.4,2020.0,2.0,False
688628,2017-12-31,A,313997457.16,204383290.49,,688628,2017-12-31,2017,400810060.17,400810060.17,271983314.1,27453174.76,688628,优利德,2021.0,891421315.4,2020.0,3.0,False
688629,2022-12-31,A,1917005236.17,1039608099.11,,688629,2022-12-31,2022,983985784.73,983985784.73,689836120.04,96569442.81,688629,华丰科技,2023.0,1091896036.87,2022.0,0.0,True
688629,2021-12-31,A,1594582185.47,833144114.42,,688629,2021-12-31,2021,831330865.82,831330865.82,571538463.11,73258334.0,688629,华丰科技,2023.0,1091896036.87,2022.0,1.0,False
688629,2020-12-31,A,1311948587.86,771972228.44,,688629,2020-12-31,2020,722945498.6,722945498.6,574433639.59,-11048391.93,688629,华丰科技,2023.0,1091896036.87,2022.0,2.0,False
688630,2019-12-31,A,467725320.8,130392242.53,,688630,2019-12-31,2019,202261172.3,202261172.3,98663207.0,47625111.53,688630,芯碁微装,2021.0,652276571.62,2020.0,1.0,False
688630,2018-12-31,A,168061558.81,55412892.07,,688630,2018-12-31,2018,87295291.35,87295291.35,35985454.56,17292658.18,688630,芯碁微装,2021.0,652276571.62,2020.0,2.0,False
688630,2017-12-31,A,96060542.69,56677034.13,,688630,2017-12-31,2017,22180445.51,22180445.51,13963519.71,-6846710.48,688630,芯碁微装,2021.0,652276571.62,2020.0,3.0,False
688631,2022-12-31,A,2589989460.96,1813700699.26,,688631,2022-12-31,2022,1575876149.12,1575876149.12,1140425301.78,94874581.04,688631,莱斯信息,2023.0,1609829935.51,2022.0,0.0,True
688631,2021-12-31,A,2126982422.53,1439126241.87,,688631,2021-12-31,2021,1618751909.31,1618751909.31,1206302336.2,100418952.48,688631,莱斯信息,2023.0,1609829935.51,2022.0,1.0,False
688631,2020-12-31,A,2105663959.15,1514138730.97,,688631,2020-12-31,2020,1349459986.6,1349459986.6,972274021.26,97450730.29,688631,莱斯信息,2023.0,1609829935.51,2022.0,2.0,False
688633,2019-12-31,A,806590670.51,334671919.21,,688633,2019-12-31,2019,480965203.56,480965203.56,237432653.0,122461891.52,688633,星球石墨,2021.0,651234537.34,2020.0,1.0,False
688633,2018-12-31,A,700050469.21,319007362.87,,688633,2018-12-31,2018,419860155.99,419860155.99,221114001.26,51941350.97,688633,星球石墨,2021.0,651234537.34,2020.0,2.0,False
688633,2017-12-31,A,568883797.41,274300608.37,,688633,2017-12-31,2017,297012908.54,297012908.54,156666872.56,65953355.14,688633,星球石墨,2021.0,651234537.34,2020.0,3.0,False
688636,2020-12-31,A,601775059.47,230715812.51,,688636,2020-12-31,2020,324665671.87,324665671.87,120767076.09,85583973.56,688636,智明达,2021.0,540866425.49,2020.0,0.0,True
688636,2019-12-31,A,457936035.92,169701845.73,,688636,2019-12-31,2019,260659529.95,260659529.95,102672050.92,59460136.48,688636,智明达,2021.0,540866425.49,2020.0,1.0,False
688636,2018-12-31,A,392687732.02,159187642.99,,688636,2018-12-31,2018,234732251.52,234732251.52,73339472.58,62467949.47,688636,智明达,2021.0,540866425.49,2020.0,2.0,False
688636,2017-12-31,A,301742698.69,127569352.67,,688636,2017-12-31,2017,170811220.81,170811220.81,61478977.19,23799948.45,688636,智明达,2021.0,540866425.49,2020.0,3.0,False
688638,2022-12-31,A,1795127689.96,1493482506.39,,688638,2022-12-31,2022,714031469.37,714031469.37,515436834.1,74647467.77,688638,誉辰智能,2023.0,506406960.91,2022.0,0.0,True
688638,2021-12-31,A,1107145057.06,885293056.15,,688638,2021-12-31,2021,373339655.95,373339655.95,247121896.17,53282849.69,688638,誉辰智能,2023.0,506406960.91,2022.0,1.0,False
688638,2020-12-31,A,433285510.78,340911380.14,,688638,2020-12-31,2020,202946815.39,202946815.39,119040940.24,36622790.79,688638,誉辰智能,2023.0,506406960.91,2022.0,2.0,False
688639,2020-12-31,A,742885791.49,253105456.17,,688639,2020-12-31,2020,487244632.74,487244632.74,275125241.1,121100224.87,688639,华恒生物,2021.0,1418651882.92,2020.0,0.0,True
688639,2019-12-31,A,561088694.62,192408584.17,,688639,2019-12-31,2019,491310785.01,491310785.01,265465899.87,126378300.81,688639,华恒生物,2021.0,1418651882.92,2020.0,1.0,False
688639,2018-12-31,A,541127057.12,230835435.81,,688639,2018-12-31,2018,420846693.9,420846693.9,253731939.86,75506653.85,688639,华恒生物,2021.0,1418651882.92,2020.0,2.0,False
688639,2017-12-31,A,412059128.08,201330918.22,,688639,2017-12-31,2017,382545425.72,382545425.72,249905330.32,64894500.38,688639,华恒生物,2021.0,1418651882.92,2020.0,3.0,False
688646,2022-12-31,A,1349033857.16,779228604.92,,688646,2022-12-31,2022,538956078.78,538956078.78,351923618.82,93894228.07,688646,逸飞激光,2023.0,692068745.41,2022.0,0.0,True
688646,2021-12-31,A,965958536.56,492557027.85,,688646,2021-12-31,2021,396662347.18,396662347.18,270682224.7,42193355.29,688646,逸飞激光,2023.0,692068745.41,2022.0,1.0,False
688646,2020-12-31,A,639192605.17,407920528.69,,688646,2020-12-31,2020,206015804.94,206015804.94,139937501.43,11876177.27,688646,逸飞激光,2023.0,692068745.41,2022.0,2.0,False
688648,2022-12-31,A,2812098743.11,1593891145.39,,688648,2022-12-31,2022,2219433280.06,2219433280.06,1897073947.59,79105698.37,688648,中邮科技,2023.0,912253894.12,2022.0,0.0,True
688648,2021-12-31,A,2746583687.59,1598260439.06,,688648,2021-12-31,2021,2057628745.85,2057628745.85,1729059457.42,93690581.81,688648,中邮科技,2023.0,912253894.12,2022.0,1.0,False
688648,2020-12-31,A,2825231398.06,1772625255.75,,688648,2020-12-31,2020,1425296833.23,1425296833.23,1136483570.96,43751321.17,688648,中邮科技,2023.0,912253894.12,2022.0,2.0,False
688651,2022-12-31,A,368205222.39,99278382.23,,688651,2022-12-31,2022,236124720.93,236124720.93,52676895.87,46184170.67,688651,盛邦安全,2023.0,293533599.0,2022.0,0.0,True
688651,2021-12-31,A,314874733.98,84011907.72,,688651,2021-12-31,2021,202570780.37,202570780.37,42946159.86,47663073.54,688651,盛邦安全,2023.0,293533599.0,2022.0,1.0,False
688651,2020-12-31,A,244685255.61,61100998.63,,688651,2020-12-31,2020,151954595.99,151954595.99,37222917.84,31227031.64,688651,盛邦安全,2023.0,293533599.0,2022.0,2.0,False
688652,2022-12-31,A,1319377236.07,771028664.2,,688652,2022-12-31,2022,663723246.16,663723246.16,401086285.57,91118877.59,688652,京仪装备,2023.0,1026465508.65,2022.0,0.0,True
