Stkcd,Subbgdt,Statrange,Stattype,Emptype,Number,code,Stattype_str,range_priority
688638,2023-06-30,B,2,本科,222.0,688638,2,0
688638,2023-06-30,B,2,大专,481.0,688638,2,0
688638,2023-06-30,B,2,中专及以下学历,836.0,688638,2,0
688638,2023-06-30,B,3,30岁及以下,744.0,688638,3,0
688638,2023-06-30,B,3,31-40岁,638.0,688638,3,0
688638,2023-06-30,B,3,41岁及以上,162.0,688638,3,0
688639,2021-04-12,B,8,管理人员,70.0,688639,8,0
688639,2021-04-12,B,8,研发人员,59.0,688639,8,0
688639,2021-04-12,B,8,生产人员,367.0,688639,8,0
688639,2021-04-12,B,8,销售人员,21.0,688639,8,0
688639,2021-04-12,B,8,财务人员,13.0,688639,8,0
688639,2021-04-12,B,8,工程人员,36.0,688639,8,0
688639,2021-04-12,B,0,总人数,566.0,688639,0,0
688639,2021-04-12,B,2,博士,1.0,688639,2,0
688639,2021-04-12,B,2,硕士,17.0,688639,2,0
688639,2021-04-12,B,2,本科,104.0,688639,2,0
688639,2021-04-12,B,2,大专及以下,444.0,688639,2,0
688639,2021-04-12,B,3,30岁及以下,217.0,688639,3,0
688639,2021-04-12,B,3,31~40岁,209.0,688639,3,0
688639,2021-04-12,B,3,41~50岁,102.0,688639,3,0
688639,2021-04-12,B,3,51岁以上,38.0,688639,3,0
688646,2023-07-19,B,8,生产人员,383.0,688646,8,0
688646,2023-07-19,B,8,研发人员,276.0,688646,8,0
688646,2023-07-19,B,8,行政人员,69.0,688646,8,0
688646,2023-07-19,B,8,销售人员,44.0,688646,8,0
688646,2023-07-19,B,8,财务人员,9.0,688646,8,0
688646,2023-07-19,B,0,总人数,781.0,688646,0,0
688646,2023-07-19,B,2,硕士及以上,21.0,688646,2,0
688646,2023-07-19,B,2,本科,204.0,688646,2,0
688646,2023-07-19,B,2,大专,389.0,688646,2,0
688646,2023-07-19,B,2,高中及以下,167.0,688646,2,0
688646,2023-07-19,B,3,30-50岁,369.0,688646,3,0
688646,2023-07-19,B,3,50岁及以上,11.0,688646,3,0
688646,2023-07-19,B,3,30岁及以下,401.0,688646,3,0
688648,2023-11-02,B,0,总人数,1324.0,688648,0,0
688648,2023-11-02,B,8,管理及职能人员,156.0,688648,8,0
688648,2023-11-02,B,8,生产及技术人员,877.0,688648,8,0
688648,2023-11-02,B,8,研发人员,186.0,688648,8,0
688648,2023-11-02,B,8,销售人员,105.0,688648,8,0
688648,2023-11-02,B,2,博士,1.0,688648,2,0
688648,2023-11-02,B,2,硕士,126.0,688648,2,0
688648,2023-11-02,B,2,大学本科,540.0,688648,2,0
688648,2023-11-02,B,2,大学专科,172.0,688648,2,0
688648,2023-11-02,B,2,大专以下,485.0,688648,2,0
688648,2023-11-02,B,3,30岁以下,450.0,688648,3,0
688648,2023-11-02,B,3,31-40岁,565.0,688648,3,0
688648,2023-11-02,B,3,41-50岁,210.0,688648,3,0
688648,2023-11-02,B,3,51岁以上,99.0,688648,3,0
688651,2023-07-17,B,0,总人数,443.0,688651,0,0
688651,2023-07-17,B,8,研发人员,171.0,688651,8,0
688651,2023-07-17,B,8,安全服务及技术支持人员,146.0,688651,8,0
688651,2023-07-17,B,8,销售人员,85.0,688651,8,0
688651,2023-07-17,B,8,管理及行政人员,35.0,688651,8,0
688651,2023-07-17,B,8,采购及生产人员,6.0,688651,8,0
688651,2023-07-17,B,2,硕士及以上,39.0,688651,2,0
688651,2023-07-17,B,2,本科,332.0,688651,2,0
688651,2023-07-17,B,2,大专,65.0,688651,2,0
688651,2023-07-17,B,2,高中/中专及以下,7.0,688651,2,0
688651,2023-07-17,B,3,30岁及以下,238.0,688651,3,0
688651,2023-07-17,B,3,31-40岁,149.0,688651,3,0
688651,2023-07-17,B,3,41-50岁,54.0,688651,3,0
688651,2023-07-17,B,3,51岁及以上,2.0,688651,3,0
688652,2023-11-20,B,3,30岁以下,171.0,688652,3,0
688652,2023-11-20,B,3,31-40岁,225.0,688652,3,0
688652,2023-11-20,B,3,41-50岁,53.0,688652,3,0
688652,2023-11-20,B,3,51岁以上,13.0,688652,3,0
688652,2023-11-20,B,2,大专及以下,259.0,688652,2,0
688652,2023-11-20,B,8,管理人员,75.0,688652,8,0
688652,2023-11-20,B,8,研发人员,95.0,688652,8,0
688652,2023-11-20,B,8,销售及售后支持人员,160.0,688652,8,0
688652,2023-11-20,B,0,总人数,462.0,688652,0,0
688652,2023-11-20,B,2,硕士及以上,40.0,688652,2,0
688652,2023-11-20,B,2,大学本科,163.0,688652,2,0
688652,2023-11-20,B,8,生产人员,132.0,688652,8,0
688653,2023-11-08,B,0,总人数,156.0,688653,0,0
688653,2023-11-08,B,8,研发人员,73.0,688653,8,0
688653,2023-11-08,B,8,管理及行政人员,46.0,688653,8,0
688653,2023-11-08,B,8,销售人员,37.0,688653,8,0
688653,2023-11-08,B,2,博士,5.0,688653,2,0
688653,2023-11-08,B,2,硕士,33.0,688653,2,0
688653,2023-11-08,B,2,本科,91.0,688653,2,0
688653,2023-11-08,B,2,大专及以下,27.0,688653,2,0
688653,2023-11-08,B,3,30岁以下,58.0,688653,3,0
688653,2023-11-08,B,3,31-40岁,70.0,688653,3,0
688653,2023-11-08,B,3,41-50岁,19.0,688653,3,0
688653,2023-11-08,B,3,50岁以上,9.0,688653,3,0
688655,2021-04-26,B,0,总人数,1001.0,688655,0,0
688655,2021-04-26,B,3,31至40岁(含),407.0,688655,3,0
688655,2021-04-26,B,3,30岁(含)以下,418.0,688655,3,0
688655,2021-04-26,B,2,高中及以下,635.0,688655,2,0
688655,2021-04-26,B,2,大专及中专,289.0,688655,2,0
688655,2021-04-26,B,2,本科及以上,77.0,688655,2,0
688655,2021-04-26,B,8,财务人员,19.0,688655,8,0
688655,2021-04-26,B,8,生产人员,557.0,688655,8,0
688655,2021-04-26,B,8,采购及销售人员,57.0,688655,8,0
688655,2021-04-26,B,8,研发及技术人员,296.0,688655,8,0
688655,2021-04-26,B,8,行政及管理人员,72.0,688655,8,0
688655,2021-04-26,B,3,41至50岁(含),149.0,688655,3,0
688655,2021-04-26,B,3,51岁(含)以上,27.0,688655,3,0
688656,2021-01-04,B,8,研发人员,60.0,688656,8,0
688656,2021-01-04,B,8,生产、质管人员,98.0,688656,8,0
688656,2021-01-04,B,8,销售及技术服务人员,147.0,688656,8,0
688656,2021-01-04,B,8,管理、行政及财务人员,31.0,688656,8,0
688656,2021-01-04,B,0,总人数,336.0,688656,0,0
688656,2021-01-04,B,2,博士,4.0,688656,2,0
688656,2021-01-04,B,2,硕士,45.0,688656,2,0
688656,2021-01-04,B,2,本科,174.0,688656,2,0
688656,2021-01-04,B,2,专科及以下,113.0,688656,2,0
688656,2021-01-04,B,3,30周岁及以下,129.0,688656,3,0
688656,2021-01-04,B,3,31-40周岁,149.0,688656,3,0
688656,2021-01-04,B,3,41-50周岁,48.0,688656,3,0
688656,2021-01-04,B,3,51周岁及以上,10.0,688656,3,0
688657,2023-09-21,B,0,总人数,629.0,688657,0,0
688657,2023-09-21,B,8,研发人员,220.0,688657,8,0
688657,2023-09-21,B,8,销售人员,327.0,688657,8,0
688657,2023-09-21,B,8,运营人员,19.0,688657,8,0
688657,2023-09-21,B,8,生产物流人员,9.0,688657,8,0
688657,2023-09-21,B,8,行政管理人员,54.0,688657,8,0
688657,2023-09-21,B,2,硕士及以上,43.0,688657,2,0
688657,2023-09-21,B,2,大学本科,322.0,688657,2,0
688657,2023-09-21,B,2,大专,219.0,688657,2,0
688657,2023-09-21,B,2,大专以下,45.0,688657,2,0
688657,2023-09-21,B,3,30岁及以下,310.0,688657,3,0
688657,2023-09-21,B,3,31-40岁,247.0,688657,3,0
688657,2023-09-21,B,3,41-50岁,52.0,688657,3,0
688657,2023-09-21,B,3,51-60岁,14.0,688657,3,0
688657,2023-09-21,B,3,60岁以上(不含60岁),6.0,688657,3,0
688658,2020-12-14,B,8,生产采购人员,1865.0,688658,8,0
688658,2020-12-14,B,8,研发人员,344.0,688658,8,0
688658,2020-12-14,B,8,销售人员,149.0,688658,8,0
688658,2020-12-14,B,8,财务人员,72.0,688658,8,0
688658,2020-12-14,B,8,管理及综合人员,374.0,688658,8,0
688658,2020-12-14,B,0,总人数,2804.0,688658,0,0
688658,2020-12-14,B,2,硕士及以上,71.0,688658,2,0
688658,2020-12-14,B,2,本科,397.0,688658,2,0
688658,2020-12-14,B,2,专科,722.0,688658,2,0
688658,2020-12-14,B,2,高中及以下,1614.0,688658,2,0
688658,2020-12-14,B,3,50岁以上,227.0,688658,3,0
688658,2020-12-14,B,3,41-50岁(含),523.0,688658,3,0
688658,2020-12-14,B,3,31-40岁(含),850.0,688658,3,0
688658,2020-12-14,B,3,30岁以下(含),1204.0,688658,3,0
688659,2021-03-22,B,8,销售人员,33.0,688659,8,0
688659,2021-03-22,B,8,技术人员,67.0,688659,8,0
688659,2021-03-22,B,8,生产人员,347.0,688659,8,0
688659,2021-03-22,B,8,财务人员,11.0,688659,8,0
688659,2021-03-22,B,2,本科及以上学历,100.0,688659,2,0
688659,2021-03-22,B,2,大专,59.0,688659,2,0
688659,2021-03-22,B,2,中专及以下,353.0,688659,2,0
688659,2021-03-22,B,0,总人数,512.0,688659,0,0
688659,2021-03-22,B,8,管理人员,54.0,688659,8,0
688660,2021-05-07,B,8,生产人员,140.0,688660,8,0
688660,2021-05-07,B,8,行政人员,501.0,688660,8,0
688660,2021-05-07,B,8,销售人员,138.0,688660,8,0
688660,2021-05-07,B,8,运维服务人员,282.0,688660,8,0
688660,2021-05-07,B,8,技术研发人员,934.0,688660,8,0
688660,2021-05-07,B,0,总人数,1995.0,688660,0,0
688660,2021-05-07,B,2,硕士、博士,542.0,688660,2,0
688660,2021-05-07,B,2,本科,1076.0,688660,2,0
688660,2021-05-07,B,2,大专及以下,377.0,688660,2,0
688660,2021-05-07,B,3,25周岁及以下,82.0,688660,3,0
688660,2021-05-07,B,3,26-35周岁,1047.0,688660,3,0
688660,2021-05-07,B,3,36-50周岁,781.0,688660,3,0
688660,2021-05-07,B,3,51周岁及以上,85.0,688660,3,0
688661,2021-03-17,B,8,管理行政人员,15.0,688661,8,0
688661,2021-03-17,B,8,营销人员,8.0,688661,8,0
688661,2021-03-17,B,8,研发人员,47.0,688661,8,0
688661,2021-03-17,B,8,生产人员,134.0,688661,8,0
688661,2021-03-17,B,8,生产支持人员,30.0,688661,8,0
688661,2021-03-17,B,0,总人数,234.0,688661,0,0
688662,2021-03-23,B,2,大专,147.0,688662,2,0
688662,2021-03-23,B,2,大专以下,1268.0,688662,2,0
688662,2021-03-23,B,3,30岁以下,282.0,688662,3,0
688662,2021-03-23,B,3,30-50岁,1145.0,688662,3,0
688662,2021-03-23,B,3,50岁以上,92.0,688662,3,0
688662,2021-03-23,B,8,销售人员,57.0,688662,8,0
688662,2021-03-23,B,8,管理人员,93.0,688662,8,0
688662,2021-03-23,B,8,生产人员,1209.0,688662,8,0
688662,2021-03-23,B,0,总人数,1519.0,688662,0,0
688662,2021-03-23,B,2,本科及以上,104.0,688662,2,0
688662,2021-03-23,B,8,研发人员,160.0,688662,8,0
688663,2021-04-01,B,8,管理人员,117.0,688663,8,0
688663,2021-04-01,B,8,研发人员,99.0,688663,8,0
688663,2021-04-01,B,8,生产人员,121.0,688663,8,0
688663,2021-04-01,B,8,销售人员,148.0,688663,8,0
688663,2021-04-01,B,0,总人数,485.0,688663,0,0
688663,2021-04-01,B,2,研究生及以上,26.0,688663,2,0
688663,2021-04-01,B,2,本科,135.0,688663,2,0
688663,2021-04-01,B,2,大专,201.0,688663,2,0
688663,2021-04-01,B,2,大专以下,123.0,688663,2,0
688663,2021-04-01,B,3,30岁以下,140.0,688663,3,0
688663,2021-04-01,B,3,31-40岁,221.0,688663,3,0
688663,2021-04-01,B,3,41-50岁,100.0,688663,3,0
688663,2021-04-01,B,3,51岁以上,24.0,688663,3,0
688665,2021-01-29,B,8,研发人员,108.0,688665,8,0
688665,2021-01-29,B,8,管理人员,45.0,688665,8,0
688665,2021-01-29,B,8,销售人员,86.0,688665,8,0
688665,2021-01-29,B,8,生产人员,292.0,688665,8,0
688665,2021-01-29,B,0,总人数,531.0,688665,0,0
688665,2021-01-29,B,2,博士,1.0,688665,2,0
688665,2021-01-29,B,2,硕士,23.0,688665,2,0
688665,2021-01-29,B,2,大学本科,175.0,688665,2,0
688665,2021-01-29,B,2,大专及以下,332.0,688665,2,0
688665,2021-01-29,B,3,30岁以下,268.0,688665,3,0
688665,2021-01-29,B,3,31-40岁,229.0,688665,3,0
688665,2021-01-29,B,3,41-50岁,27.0,688665,3,0
688665,2021-01-29,B,3,51岁以上,7.0,688665,3,0
688667,2021-03-01,B,8,管理人员,66.0,688667,8,0
688667,2021-03-01,B,8,销售人员,33.0,688667,8,0
688667,2021-03-01,B,8,技术研发人员,286.0,688667,8,0
688667,2021-03-01,B,8,生产人员,48.0,688667,8,0
688667,2021-03-01,B,0,总人数,433.0,688667,0,0
688667,2021-03-01,B,2,研究生及以上,39.0,688667,2,0
688667,2021-03-01,B,2,本科,191.0,688667,2,0
688667,2021-03-01,B,2,大专,111.0,688667,2,0
688667,2021-03-01,B,2,大专以下,92.0,688667,2,0
688667,2021-03-01,B,3,25岁以下,51.0,688667,3,0
688667,2021-03-01,B,3,25-29岁,128.0,688667,3,0
688667,2021-03-01,B,3,30-39岁,176.0,688667,3,0
688667,2021-03-01,B,3,40岁及以上,78.0,688667,3,0
688668,2020-12-09,B,8,管理人员,99.0,688668,8,0
688668,2020-12-09,B,8,研发人员,79.0,688668,8,0
688668,2020-12-09,B,0,总人数,1219.0,688668,0,0
688668,2020-12-09,B,8,生产人员,1017.0,688668,8,0
688668,2020-12-09,B,8,销售人员,24.0,688668,8,0
688669,2021-01-13,B,8,生产人员,709.0,688669,8,0
688669,2021-01-13,B,8,研发与技术人员,164.0,688669,8,0
688669,2021-01-13,B,8,行政管理人员,137.0,688669,8,0
688669,2021-01-13,B,8,销售人员,67.0,688669,8,0
688669,2021-01-13,B,8,财务人员,21.0,688669,8,0
688669,2021-01-13,B,0,总人数,1098.0,688669,0,0
688669,2021-01-13,B,2,硕士及博士,20.0,688669,2,0
688669,2021-01-13,B,2,本科,112.0,688669,2,0
688669,2021-01-13,B,2,大专,144.0,688669,2,0
688669,2021-01-13,B,2,专科以下学历,822.0,688669,2,0
688669,2021-01-13,B,7,清远地区,541.0,688669,7,0
688669,2021-01-13,B,7,苏州地区,43.0,688669,7,0
688669,2021-01-13,B,7,芜湖地区,43.0,688669,7,0
688669,2021-01-13,B,7,长沙地区,115.0,688669,7,0
688669,2021-01-13,B,7,常州地区,218.0,688669,7,0
688669,2021-01-13,B,7,东莞地区,123.0,688669,7,0
688669,2021-01-13,B,7,其他地区,15.0,688669,7,0
688670,2021-07-21,B,8,生产人员,241.0,688670,8,0
688670,2021-07-21,B,8,研发技术人员,37.0,688670,8,0
688670,2021-07-21,B,8,销售人员,21.0,688670,8,0
688670,2021-07-21,B,8,管理及综合人员,31.0,688670,8,0
688670,2021-07-21,B,0,总人数,330.0,688670,0,0
688670,2021-07-21,B,2,硕士及以上,13.0,688670,2,0
688670,2021-07-21,B,2,本科,87.0,688670,2,0
688670,2021-07-21,B,2,专科,154.0,688670,2,0
688670,2021-07-21,B,2,高中及以下,76.0,688670,2,0
688670,2021-07-21,B,3,50岁以上,12.0,688670,3,0
688670,2021-07-21,B,3,41-50岁(含),31.0,688670,3,0
688670,2021-07-21,B,3,31-40岁(含),101.0,688670,3,0
688670,2021-07-21,B,3,30岁(含)以下,186.0,688670,3,0
688671,2023-07-31,B,0,总人数,743.0,688671,0,0
688671,2023-07-31,B,8,管理人员,55.0,688671,8,0
688671,2023-07-31,B,8,研发人员,94.0,688671,8,0
688671,2023-07-31,B,8,生产人员,503.0,688671,8,0
688671,2023-07-31,B,8,销售人员,91.0,688671,8,0
688671,2023-07-31,B,2,硕士及以上,42.0,688671,2,0
688671,2023-07-31,B,2,本科,259.0,688671,2,0
688671,2023-07-31,B,2,大专,353.0,688671,2,0
688671,2023-07-31,B,2,大专以下,89.0,688671,2,0
688671,2023-07-31,B,3,40岁以上,82.0,688671,3,0
688671,2023-07-31,B,3,30-40岁(含40岁),347.0,688671,3,0
688671,2023-07-31,B,3,30岁及以下,314.0,688671,3,0
688676,2021-02-26,B,8,技术人员,305.0,688676,8,0
688676,2021-02-26,B,8,生产人员,884.0,688676,8,0
688676,2021-02-26,B,8,采购人员,29.0,688676,8,0
688676,2021-02-26,B,8,行政人力人员,32.0,688676,8,0
688676,2021-02-26,B,8,财务人员,27.0,688676,8,0
688676,2021-02-26,B,8,其他人员,202.0,688676,8,0
688676,2021-02-26,B,2,大专,334.0,688676,2,0
688676,2021-02-26,B,8,销售人员,193.0,688676,8,0
688676,2021-02-26,B,8,质量安全人员,73.0,688676,8,0
688676,2021-02-26,B,8,销售服务人员,44.0,688676,8,0
688676,2021-02-26,B,8,管理人员,37.0,688676,8,0
688676,2021-02-26,B,0,总人数,1826.0,688676,0,0
688676,2021-02-26,B,2,硕士及以上,37.0,688676,2,0
688676,2021-02-26,B,2,本科,500.0,688676,2,0
688676,2021-02-26,B,2,高中及中专,803.0,688676,2,0
688676,2021-02-26,B,3,41-50岁(含50岁),283.0,688676,3,0
688676,2021-02-26,B,3,51岁以上,76.0,688676,3,0
688676,2021-02-26,B,2,高中以下,152.0,688676,2,0
688676,2021-02-26,B,3,30岁及以下(含30岁),664.0,688676,3,0
688676,2021-02-26,B,3,31-40岁(含40岁),803.0,688676,3,0
688677,2021-02-09,B,0,总人数,510.0,688677,0,0
688677,2021-02-09,B,8,管理人员,70.0,688677,8,0
688677,2021-02-09,B,8,研发技术人员,71.0,688677,8,0
688677,2021-02-09,B,8,销售人员,19.0,688677,8,0
688677,2021-02-09,B,8,生产人员,350.0,688677,8,0
688677,2021-02-09,B,2,硕士及以上,37.0,688677,2,0
688677,2021-02-09,B,2,本科,96.0,688677,2,0
688677,2021-02-09,B,2,专科及以下,377.0,688677,2,0
688677,2021-02-09,B,3,30岁以下,192.0,688677,3,0
688677,2021-02-09,B,3,31-40岁,239.0,688677,3,0
688677,2021-02-09,B,3,41-50岁,63.0,688677,3,0
688677,2021-02-09,B,3,50岁以上,16.0,688677,3,0
688678,2020-12-11,B,8,技术人员,130.0,688678,8,0
688678,2020-12-11,B,8,生产人员,724.0,688678,8,0
688678,2020-12-11,B,8,销售人员,54.0,688678,8,0
688678,2020-12-11,B,8,管理人员,72.0,688678,8,0
688678,2020-12-11,B,0,总人数,980.0,688678,0,0
688678,2020-12-11,B,2,本科及以上,41.0,688678,2,0
688678,2020-12-11,B,2,专科,131.0,688678,2,0
688678,2020-12-11,B,2,专科以下,808.0,688678,2,0
688678,2020-12-11,B,3,30周岁以下,380.0,688678,3,0
688678,2020-12-11,B,3,31~40周岁,483.0,688678,3,0
688678,2020-12-11,B,3,41~50周岁,101.0,688678,3,0
688678,2020-12-11,B,3,50周岁以上,16.0,688678,3,0
688679,2020-12-14,B,8,技术人员,123.0,688679,8,0
688679,2020-12-14,B,8,销售人员,79.0,688679,8,0
688679,2020-12-14,B,8,生产及运营人员,426.0,688679,8,0
688679,2020-12-14,B,8,行政及管理人员,200.0,688679,8,0
688679,2020-12-14,B,0,总人数,828.0,688679,0,0
688679,2020-12-14,B,2,硕士及以上,36.0,688679,2,0
688679,2020-12-14,B,2,本科,246.0,688679,2,0
688679,2020-12-14,B,2,大专及以下学历,546.0,688679,2,0
688679,2020-12-14,B,3,51岁及以上,136.0,688679,3,0
688679,2020-12-14,B,3,41-50岁,185.0,688679,3,0
688679,2020-12-14,B,3,31-40岁,279.0,688679,3,0
688679,2020-12-14,B,3,30岁及以下,228.0,688679,3,0
688680,2021-01-13,B,8,行政管理人员,27.0,688680,8,0
688680,2021-01-13,B,8,生产人员,354.0,688680,8,0
688680,2021-01-13,B,8,销售人员,14.0,688680,8,0
688680,2021-01-13,B,8,技术与研发人员,71.0,688680,8,0
688680,2021-01-13,B,8,财务人员,15.0,688680,8,0
688680,2021-01-13,B,0,总人数,481.0,688680,0,0
688680,2021-01-13,B,2,博士,1.0,688680,2,0
688680,2021-01-13,B,2,硕士,9.0,688680,2,0
688680,2021-01-13,B,2,本科,59.0,688680,2,0
688680,2021-01-13,B,2,专科,64.0,688680,2,0
688680,2021-01-13,B,2,专科以下,348.0,688680,2,0
688681,2021-06-02,B,0,总人数,553.0,688681,0,0
688681,2021-06-02,B,8,生产人员,145.0,688681,8,0
688681,2021-06-02,B,8,研发技术人员,133.0,688681,8,0
688681,2021-06-02,B,8,销售人员,202.0,688681,8,0
688681,2021-06-02,B,8,采购人员,10.0,688681,8,0
688681,2021-06-02,B,8,行政和管理人员,63.0,688681,8,0
688681,2021-06-02,B,2,本科,249.0,688681,2,0
688681,2021-06-02,B,2,大专,165.0,688681,2,0
688681,2021-06-02,B,2,中专及以下学历,82.0,688681,2,0
688681,2021-06-02,B,3,30岁及以下,225.0,688681,3,0
688681,2021-06-02,B,3,31岁至40岁,177.0,688681,3,0
688681,2021-06-02,B,3,41岁至50岁,103.0,688681,3,0
688681,2021-06-02,B,3,51岁及以上,48.0,688681,3,0
688681,2021-06-02,B,2,研究生及以上学历,57.0,688681,2,0
688682,2021-04-09,B,8,管理人员,10.0,688682,8,0
688682,2021-04-09,B,8,研发人员,10.0,688682,8,0
688682,2021-04-09,B,8,技术人员,33.0,688682,8,0
688682,2021-04-09,B,8,销售及商务人员,10.0,688682,8,0
688682,2021-04-09,B,8,行政财务及采购人员,21.0,688682,8,0
688682,2021-04-09,B,0,总人数,84.0,688682,0,0
688683,2021-03-30,B,8,管理及行政人员,135.0,688683,8,0
688683,2021-03-30,B,8,研发技术人员,101.0,688683,8,0
688683,2021-03-30,B,8,生产人员,522.0,688683,8,0
688683,2021-03-30,B,8,销售人员,52.0,688683,8,0
688683,2021-03-30,B,0,总人数,810.0,688683,0,0
688683,2021-03-30,B,2,硕士及以上,14.0,688683,2,0
688683,2021-03-30,B,2,本科,53.0,688683,2,0
688683,2021-03-30,B,2,大专及以下,743.0,688683,2,0
688683,2021-03-30,B,3,30岁及以下,345.0,688683,3,0
688683,2021-03-30,B,3,31-40岁,295.0,688683,3,0
688683,2021-03-30,B,3,41岁及以上,170.0,688683,3,0
688685,2021-04-28,B,8,生产人员,164.0,688685,8,0
688685,2021-04-28,B,8,研发人员,90.0,688685,8,0
688685,2021-04-28,B,8,管理人员,50.0,688685,8,0
688685,2021-04-28,B,8,销售人员,29.0,688685,8,0
688685,2021-04-28,B,0,总人数,333.0,688685,0,0
688686,2020-12-22,B,8,财务人员,10.0,688686,8,0
688686,2020-12-22,B,8,行政及管理人员,33.0,688686,8,0
688686,2020-12-22,B,8,生产人员,238.0,688686,8,0
688686,2020-12-22,B,8,销售人员,426.0,688686,8,0
688686,2020-12-22,B,8,研发技术人员,437.0,688686,8,0
688686,2020-12-22,B,3,50岁以上,8.0,688686,3,0
688686,2020-12-22,B,3,40-50岁,37.0,688686,3,0
688686,2020-12-22,B,3,30-40岁,325.0,688686,3,0
688686,2020-12-22,B,3,30岁以下,774.0,688686,3,0
688686,2020-12-22,B,2,本科及以上,470.0,688686,2,0
688686,2020-12-22,B,2,大专,370.0,688686,2,0
688686,2020-12-22,B,2,高中/中专,180.0,688686,2,0
688686,2020-12-22,B,2,初中及以下,124.0,688686,2,0
688686,2020-12-22,B,0,总人数,1144.0,688686,0,0
688687,2021-01-27,B,8,行政管理人员,83.0,688687,8,0
688687,2021-01-27,B,8,研发人员,65.0,688687,8,0
688687,2021-01-27,B,8,技术人员,48.0,688687,8,0
688687,2021-01-27,B,8,生产人员,188.0,688687,8,0
688687,2021-01-27,B,8,营销人员,102.0,688687,8,0
688687,2021-01-27,B,0,总人数,486.0,688687,0,0
688687,2021-01-27,B,2,本科,165.0,688687,2,0
688687,2021-01-27,B,2,大专及以下,263.0,688687,2,0
688687,2021-01-27,B,3,30岁及以下,158.0,688687,3,0
688687,2021-01-27,B,3,31-40岁,224.0,688687,3,0
688687,2021-01-27,B,3,41-50岁,95.0,688687,3,0
688687,2021-01-27,B,3,51岁及以上,9.0,688687,3,0
688687,2021-01-27,B,2,硕士研究生,45.0,688687,2,0
688687,2021-01-27,B,2,博士研究生,13.0,688687,2,0
688688,2020-10-29,B,8,技术人员,10646.0,688688,8,0
688688,2020-10-29,B,8,业务人员,1878.0,688688,8,0
688688,2020-10-29,B,8,销售人员,2276.0,688688,8,0
688688,2020-10-29,B,8,行政管理人员,1860.0,688688,8,0
688688,2020-10-29,B,0,总人数,16660.0,688688,0,0
688689,2021-01-13,B,0,总人数,1076.0,688689,0,0
688689,2021-01-13,B,8,管理人员,146.0,688689,8,0
688689,2021-01-13,B,8,技术人员,204.0,688689,8,0
688689,2021-01-13,B,8,销售人员,56.0,688689,8,0
688689,2021-01-13,B,8,生产人员,661.0,688689,8,0
688689,2021-01-13,B,8,行政后勤人员,9.0,688689,8,0
688689,2021-01-13,B,2,硕士及以上学历,8.0,688689,2,0
688689,2021-01-13,B,2,本科学历,152.0,688689,2,0
688689,2021-01-13,B,2,大专学历,240.0,688689,2,0
688689,2021-01-13,B,2,大专以下学历,676.0,688689,2,0
688689,2021-01-13,B,3,30岁以下,288.0,688689,3,0
688689,2021-01-13,B,3,31-40岁,543.0,688689,3,0
688689,2021-01-13,B,3,41-50岁,183.0,688689,3,0
688689,2021-01-13,B,3,51岁以上,62.0,688689,3,0
