sec_code,sec_name,chunk_n,text_sum,summary_sum,relevant_score_mean,cap_applied_n,red_chunk_mean,candidate,Redundancy_diag,lnN_tech_diag
688051,佳华科技,19,75270.0,2572.0,2.405053786261082,2,30.872485732671784,tailmerge1700_highshare10_cap80,29.265163297045103,11.228836928028578
688052,纳芯微,13,50264.0,1957.0,2.4440459231479306,2,28.06125169843128,tailmerge1700_highshare10_cap80,25.68421052631579,10.825044394082783
688053,思科瑞,14,55179.0,1652.0,2.1778287207392975,3,35.08924978511329,tailmerge1700_highshare10_cap80,33.40133171912833,10.918337725098906
688055,龙腾光电,14,57274.0,2028.0,2.258705560917117,3,31.047767577598883,tailmerge1700_highshare10_cap80,28.24161735700197,10.955602047544657
688056,莱伯泰科,18,69939.0,2320.0,2.34464734812718,4,32.62382637521731,tailmerge1700_highshare10_cap80,30.146120689655174,11.155378712545462
688057,金达莱,28,108549.0,3405.0,2.401301691782496,4,34.013463914582914,tailmerge1700_highshare10_cap80,31.879295154185023,11.594956962919463
688058,宝兰德,21,83698.0,2929.0,2.2351919369752804,4,30.859538162586222,tailmerge1700_highshare10_cap80,28.575623079549334,11.334970361329475
688059,华锐精密,11,42706.0,1386.0,2.261137866869206,2,32.51063851428843,tailmerge1700_highshare10_cap80,30.81240981240981,10.66209470456786
688060,云涌科技,12,45219.0,1683.0,2.2093767053566404,1,27.854756553565565,tailmerge1700_highshare10_cap80,26.868092691622103,10.719272631478638
688061,灿瑞科技,11,44910.0,1338.0,2.332552008647034,2,36.07951738746384,tailmerge1700_highshare10_cap80,33.56502242152467,10.712415766081783
688062,迈威生物,19,72938.0,2515.0,2.123262097127085,3,31.45769795116009,tailmerge1700_highshare10_cap80,29.001192842942345,11.197365044189649
688063,派能科技,15,57212.0,1939.0,2.085696771954529,5,33.36079218579602,tailmerge1700_highshare10_cap80,29.50593089221248,10.95451894557479
688065,凯赛生物,13,51415.0,1691.0,2.114162362610104,3,33.25340988256645,tailmerge1700_highshare10_cap80,30.40508574807806,10.84768523766329
688066,航天宏图,16,60358.0,2095.0,2.256600323034207,0,28.899243004031373,tailmerge1700_highshare10_cap80,28.81050119331742,11.008048777806648
688067,爱威科技,17,64096.0,2361.0,2.5995460017468317,1,28.04692249446996,tailmerge1700_highshare10_cap80,27.147818720880984,11.068137238465544
688068,热景生物,23,91535.0,3158.0,2.213639267783155,4,30.955465804918692,tailmerge1700_highshare10_cap80,28.98511716276124,11.424476691785115
688069,德林海,20,75234.0,2290.0,2.3769719410534433,4,34.08682303205342,tailmerge1700_highshare10_cap80,32.853275109170305,11.228358535418593
688070,纵横股份,20,78149.0,2671.0,2.2276451427976927,3,31.14494682584138,tailmerge1700_highshare10_cap80,29.25833021340322,11.266372539862443
688071,华依科技,17,66704.0,1973.0,2.191548949220541,7,39.48400203667488,tailmerge1700_highshare10_cap80,33.80841358337557,11.108020200120578
688072,拓荆科技,7,29076.0,957.0,2.133393397999654,1,33.44388718019497,tailmerge1700_highshare10_cap80,30.38244514106583,10.277668370604527
688073,毕得医药,18,68729.0,2359.0,2.301159596873524,1,30.282627868336135,tailmerge1700_highshare10_cap80,29.134802882577365,11.137926514322622
688075,安旭生物,18,71788.0,2344.0,2.315483627082986,2,32.45153302411045,tailmerge1700_highshare10_cap80,30.62627986348123,11.181472610149168
688076,诺泰生物,26,102800.0,3313.0,2.296654618919116,3,33.685812065873854,tailmerge1700_highshare10_cap80,31.029278599456685,11.540540632003202
688077,大地熊,12,47357.0,1728.0,2.324972355284126,1,30.05376722621794,tailmerge1700_highshare10_cap80,27.405671296296298,10.765469922956939
688078,龙软科技,22,84630.0,3359.0,2.236145134833245,1,26.21879453895381,tailmerge1700_highshare10_cap80,25.194998511461744,11.346044092664151
688079,美迪凯,12,46106.0,1524.0,2.304183858565824,2,32.43146294345294,tailmerge1700_highshare10_cap80,30.253280839895012,10.738698372359542
688080,映翰通,15,56895.0,2036.0,2.3619515951382866,1,28.80417379537251,tailmerge1700_highshare10_cap80,27.94449901768173,10.948962742791108
688081,兴图新科,18,70886.0,2243.0,2.424159091572476,3,35.769029185345836,tailmerge1700_highshare10_cap80,31.603209986625057,11.168828231809211
688082,盛美上海,13,51044.0,1864.0,2.2635004835678076,3,30.351786831223404,tailmerge1700_highshare10_cap80,27.38412017167382,10.840443284853867
688083,中望软件,21,80901.0,2781.0,2.5935319542963153,1,30.718939722799323,tailmerge1700_highshare10_cap80,29.09061488673139,11.300981463909618
688084,晶品特装,15,58238.0,1731.0,2.07261760341323,3,37.447676722513975,tailmerge1700_highshare10_cap80,33.64413633737724,10.972293341621572
688085,三友医疗,23,91293.0,2983.0,2.273667263572656,6,33.872490754935214,tailmerge1700_highshare10_cap80,30.60442507542742,11.421829393326107
688086,紫晶存储,26,99312.0,3885.0,2.497286894768635,0,26.526181788804635,tailmerge1700_highshare10_cap80,25.562934362934364,11.506021688653433
688087,英科再生,14,54919.0,1744.0,2.1727685725853476,4,34.84556975441898,tailmerge1700_highshare10_cap80,31.49025229357798,10.913614651413148
688088,虹软科技,16,61725.0,1723.0,2.2871177644858007,3,37.725985539203876,tailmerge1700_highshare10_cap80,35.824143934997096,11.03044431421338
688089,嘉必优,16,62300.0,1922.0,2.047552224078928,5,35.050212662345466,tailmerge1700_highshare10_cap80,32.414151925078045,11.039716704775545
688090,瑞松科技,23,90269.0,3099.0,2.460555545103335,1,30.44311059615898,tailmerge1700_highshare10_cap80,29.12842852533075,11.410549380353363
688091,上海谊众,11,41179.0,1290.0,2.08900488532537,1,33.377219365678584,tailmerge1700_highshare10_cap80,31.92170542635659,10.625683696654097
688092,爱科科技,16,63026.0,2063.0,2.36366403296656,3,33.39508404140787,tailmerge1700_highshare10_cap80,30.550654386815317,11.051302618649801
688093,世华科技,16,63993.0,2133.0,2.266008770629018,2,31.87164564611571,tailmerge1700_highshare10_cap80,30.0014064697609,11.066528981359927
688095,福昕软件,12,45244.0,1602.0,2.1409324368943925,2,30.01217008226672,tailmerge1700_highshare10_cap80,28.242197253433208,10.719825343651271
688096,京源环保,19,75301.0,2609.0,2.289871801052828,1,30.25828379216042,tailmerge1700_highshare10_cap80,28.862016098121885,11.229248693912288
688097,博众精工,19,76433.0,2735.0,2.2500014828435573,2,29.823204146410465,tailmerge1700_highshare10_cap80,27.946252285191957,11.244169819069379
688098,申联生物,14,52823.0,1824.0,2.3035005860943736,2,31.037473595518087,tailmerge1700_highshare10_cap80,28.95997807017544,10.874701980906183
688099,晶晨股份,10,37830.0,1315.0,2.3064727717729334,2,31.00988270234179,tailmerge1700_highshare10_cap80,28.768060836501903,10.540857717627075
688100,威胜信息,22,87624.0,3108.0,2.37437116556471,6,33.78236816743615,tailmerge1700_highshare10_cap80,28.193050193050194,11.380810212003583
688101,三达膜,19,73296.0,2410.0,2.4057958405177318,3,32.33800311978458,tailmerge1700_highshare10_cap80,30.413278008298754,11.202261316126524
688102,斯瑞新材,16,60634.0,1980.0,2.4578523411463395,5,33.6584812722636,tailmerge1700_highshare10_cap80,30.623232323232322,11.012611070829886
688103,国力股份,16,64270.0,2205.0,2.467797119731472,1,30.699077555596503,tailmerge1700_highshare10_cap80,29.14739229024943,11.070848238365333
688105,诺唯赞,17,66099.0,1930.0,2.392575268805866,5,38.78239789492495,tailmerge1700_highshare10_cap80,34.248186528497406,11.098908897132299
688106,金宏气体,17,68111.0,2453.0,2.259136547745476,3,30.6120481955327,tailmerge1700_highshare10_cap80,27.766408479412963,11.128894006259427
688107,安路科技,9,36455.0,1184.0,2.13746655805012,2,35.25968750216328,tailmerge1700_highshare10_cap80,30.789695945945947,10.503833902240531
